,Raw,post_date,Country,Job_type,Website,Total
15253,0,7/11/21,Argentina,Entrepreneurship,Indeed,0
15254,"
                    Página 1 de 2 empleos",7/11/21,Argentina,Family History Research,Indeed,2
15255,0,7/11/21,Argentina,Fundamentals of Medical Coding,Indeed,0
15256,"
                    Página 1 de 13 empleos",7/11/21,Argentina,Social Media Marketing,Indeed,13
15257,0,7/11/21,Argentina,Computer Programming,Indeed,0
15279,"
                    Página 1 de 113 empleos",7/11/21,Chile,Hospital Administration,Indeed,113
15280,0,7/11/21,Chile,Public Health,Indeed,0
15281,"
                    Página 1 de 1 empleos",7/11/21,Chile,Accounting,Indeed,1
15282,"
                    Página 1 de 11 empleos",7/11/21,Chile,Auto Service,Indeed,11
15283,0,7/11/21,Chile,Communication,Indeed,0
15284,"
                    Página 1 de 1 empleos",7/11/21,Chile,Computer Support,Indeed,1
15285,0,7/11/21,Chile,Database,Indeed,0
15286,0,7/11/21,Chile,Tourism Management,Indeed,0
15287,0,7/11/21,Chile,Marriage Family,Indeed,0
15288,0,7/11/21,Chile,Project Management,Indeed,0
15289,0,7/11/21,Chile,TEFL,Indeed,0
15290,0,7/11/21,Chile,Web Development,Indeed,0
15291,0,7/11/21,Chile,Business Administration,Indeed,0
15292,0,7/11/21,Chile,Healthcare Administration,Indeed,0
15293,"
                    Página 1 de 15 empleos",7/11/21,Chile,Administrative Assistant,Indeed,15
15294,"
                    Página 1 de 2 empleos",7/11/21,Chile,Agribusiness Management,Indeed,2
15295,0,7/11/21,Chile,Commercial Fundamentals,Indeed,0
15296,0,7/11/21,Chile,Community Health,Indeed,0
15297,0,7/11/21,Chile,Construction Field,Indeed,0
15298,0,7/11/21,Chile,Entrepreneurship,Indeed,0
15299,"
                    Página 1 de 5 empleos",7/11/21,Chile,Family History Research,Indeed,5
15300,"
                    Página 1 de 21 empleos",7/11/21,Chile,Fundamentals of Medical Coding,Indeed,21
15301,"
                    Página 1 de 4 empleos",7/11/21,Chile,Social Media Marketing,Indeed,4
15302,0,7/11/21,Chile,Computer Programming,Indeed,0
15324,"
                    Página 1 de 90 empleos",7/11/21,Columbia,Hospital Administration,Indeed,90
15325,"
                    Página 1 de 10 empleos",7/11/21,Columbia,Public Health,Indeed,10
15326,0,7/11/21,Columbia,Accounting,Indeed,0
15327,"
                    Página 1 de 8 empleos",7/11/21,Columbia,Auto Service,Indeed,8
15328,0,7/11/21,Columbia,Communication,Indeed,0
15329,0,7/11/21,Columbia,Computer Support,Indeed,0
15330,0,7/11/21,Columbia,Database,Indeed,0
15331,0,7/11/21,Columbia,Tourism Management,Indeed,0
15332,0,7/11/21,Columbia,Marriage Family,Indeed,0
15333,0,7/11/21,Columbia,Project Management,Indeed,0
15334,0,7/11/21,Columbia,TEFL,Indeed,0
15335,0,7/11/21,Columbia,Web Development,Indeed,0
15336,0,7/11/21,Columbia,Business Administration,Indeed,0
15337,0,7/11/21,Columbia,Healthcare Administration,Indeed,0
15338,"
                    Página 1 de 32 empleos",7/11/21,Columbia,Administrative Assistant,Indeed,32
15339,0,7/11/21,Columbia,Agribusiness Management,Indeed,0
15340,"
                    Página 1 de 1 empleos",7/11/21,Columbia,Commercial Fundamentals,Indeed,1
15341,0,7/11/21,Columbia,Community Health,Indeed,0
15342,0,7/11/21,Columbia,Construction Field,Indeed,0
15343,0,7/11/21,Columbia,Entrepreneurship,Indeed,0
15344,"
                    Página 1 de 1 empleos",7/11/21,Columbia,Family History Research,Indeed,1
15345,0,7/11/21,Columbia,Fundamentals of Medical Coding,Indeed,0
15346,"
                    Página 1 de 4 empleos",7/11/21,Columbia,Social Media Marketing,Indeed,4
15347,0,7/11/21,Columbia,Computer Programming,Indeed,0
15369,0,7/11/21,Costa Rica,Hospital Administration,Indeed,0
15370,0,7/11/21,Costa Rica,Public Health,Indeed,0
15371,0,7/11/21,Costa Rica,Accounting,Indeed,0
15372,"
                    Página 1 de 7 empleos",7/11/21,Costa Rica,Auto Service,Indeed,7
15373,0,7/11/21,Costa Rica,Communication,Indeed,0
15374,"
                    Página 1 de 4 empleos",7/11/21,Costa Rica,Computer Support,Indeed,4
15375,0,7/11/21,Costa Rica,Database,Indeed,0
15376,0,7/11/21,Costa Rica,Tourism Management,Indeed,0
15377,0,7/11/21,Costa Rica,Marriage Family,Indeed,0
15378,0,7/11/21,Costa Rica,Project Management,Indeed,0
15379,0,7/11/21,Costa Rica,TEFL,Indeed,0
15380,0,7/11/21,Costa Rica,Web Development,Indeed,0
15381,0,7/11/21,Costa Rica,Business Administration,Indeed,0
15382,0,7/11/21,Costa Rica,Healthcare Administration,Indeed,0
15383,"
                    Página 1 de 42 empleos",7/11/21,Costa Rica,Administrative Assistant,Indeed,42
15384,0,7/11/21,Costa Rica,Agribusiness Management,Indeed,0
15385,0,7/11/21,Costa Rica,Commercial Fundamentals,Indeed,0
15386,0,7/11/21,Costa Rica,Community Health,Indeed,0
15387,0,7/11/21,Costa Rica,Construction Field,Indeed,0
15388,0,7/11/21,Costa Rica,Entrepreneurship,Indeed,0
15389,"
                    Página 1 de 2 empleos",7/11/21,Costa Rica,Family History Research,Indeed,2
15390,0,7/11/21,Costa Rica,Fundamentals of Medical Coding,Indeed,0
15391,"
                    Página 1 de 8 empleos",7/11/21,Costa Rica,Social Media Marketing,Indeed,8
15392,0,7/11/21,Costa Rica,Computer Programming,Indeed,0
15414,0,7/11/21,Ecuador,Hospital Administration,Indeed,0
15415,0,7/11/21,Ecuador,Public Health,Indeed,0
15416,0,7/11/21,Ecuador,Accounting,Indeed,0
15417,0,7/11/21,Ecuador,Auto Service,Indeed,0
15418,0,7/11/21,Ecuador,Communication,Indeed,0
15419,0,7/11/21,Ecuador,Computer Support,Indeed,0
15420,0,7/11/21,Ecuador,Database,Indeed,0
15421,0,7/11/21,Ecuador,Tourism Management,Indeed,0
15422,0,7/11/21,Ecuador,Marriage Family,Indeed,0
15423,0,7/11/21,Ecuador,Project Management,Indeed,0
15424,0,7/11/21,Ecuador,TEFL,Indeed,0
15425,0,7/11/21,Ecuador,Web Development,Indeed,0
15426,0,7/11/21,Ecuador,Business Administration,Indeed,0
15427,0,7/11/21,Ecuador,Healthcare Administration,Indeed,0
15428,0,7/11/21,Ecuador,Administrative Assistant,Indeed,0
15429,0,7/11/21,Ecuador,Agribusiness Management,Indeed,0
15430,0,7/11/21,Ecuador,Commercial Fundamentals,Indeed,0
15431,0,7/11/21,Ecuador,Community Health,Indeed,0
15432,0,7/11/21,Ecuador,Construction Field,Indeed,0
15433,0,7/11/21,Ecuador,Entrepreneurship,Indeed,0
15434,0,7/11/21,Ecuador,Family History Research,Indeed,0
15435,0,7/11/21,Ecuador,Fundamentals of Medical Coding,Indeed,0
15436,0,7/11/21,Ecuador,Social Media Marketing,Indeed,0
15437,0,7/11/21,Ecuador,Computer Programming,Indeed,0
15459,"
                    Página 1 de 269 empleos",7/11/21,Mexico,Hospital Administration,Indeed,269
15460,0,7/11/21,Mexico,Public Health,Indeed,0
15461,"
                    Página 1 de 3 empleos",7/11/21,Mexico,Accounting,Indeed,3
15462,"
                    Página 1 de 336 empleos",7/11/21,Mexico,Auto Service,Indeed,336
15463,0,7/11/21,Mexico,Communication,Indeed,0
15464,"
                    Página 1 de 6 empleos",7/11/21,Mexico,Computer Support,Indeed,6
15465,0,7/11/21,Mexico,Database,Indeed,0
15466,0,7/11/21,Mexico,Tourism Management,Indeed,0
15467,0,7/11/21,Mexico,Marriage Family,Indeed,0
15468,0,7/11/21,Mexico,Project Management,Indeed,0
15469,0,7/11/21,Mexico,TEFL,Indeed,0
15470,0,7/11/21,Mexico,Web Development,Indeed,0
15471,0,7/11/21,Mexico,Business Administration,Indeed,0
15472,0,7/11/21,Mexico,Healthcare Administration,Indeed,0
15473,"
                    Página 1 de 211 empleos",7/11/21,Mexico,Administrative Assistant,Indeed,211
15474,"
                    Página 1 de 1 empleos",7/11/21,Mexico,Agribusiness Management,Indeed,1
15475,"
                    Página 1 de 1 empleos",7/11/21,Mexico,Commercial Fundamentals,Indeed,1
15476,0,7/11/21,Mexico,Community Health,Indeed,0
15477,0,7/11/21,Mexico,Construction Field,Indeed,0
15478,0,7/11/21,Mexico,Entrepreneurship,Indeed,0
15479,"
                    Página 1 de 4 empleos",7/11/21,Mexico,Family History Research,Indeed,4
15480,0,7/11/21,Mexico,Fundamentals of Medical Coding,Indeed,0
15481,"
                    Página 1 de 16 empleos",7/11/21,Mexico,Social Media Marketing,Indeed,16
15482,0,7/11/21,Mexico,Computer Programming,Indeed,0
15504,0,7/11/21,Peru,Hospital Administration,Indeed,0
15505,0,7/11/21,Peru,Public Health,Indeed,0
15506,0,7/11/21,Peru,Accounting,Indeed,0
15507,0,7/11/21,Peru,Auto Service,Indeed,0
15508,0,7/11/21,Peru,Communication,Indeed,0
15509,0,7/11/21,Peru,Computer Support,Indeed,0
15510,0,7/11/21,Peru,Database,Indeed,0
15511,0,7/11/21,Peru,Tourism Management,Indeed,0
15512,0,7/11/21,Peru,Marriage Family,Indeed,0
15513,0,7/11/21,Peru,Project Management,Indeed,0
15514,0,7/11/21,Peru,TEFL,Indeed,0
15515,0,7/11/21,Peru,Web Development,Indeed,0
15516,0,7/11/21,Peru,Business Administration,Indeed,0
15517,0,7/11/21,Peru,Healthcare Administration,Indeed,0
15518,0,7/11/21,Peru,Administrative Assistant,Indeed,0
15519,0,7/11/21,Peru,Agribusiness Management,Indeed,0
15520,0,7/11/21,Peru,Commercial Fundamentals,Indeed,0
15521,0,7/11/21,Peru,Community Health,Indeed,0
15522,0,7/11/21,Peru,Construction Field,Indeed,0
15523,0,7/11/21,Peru,Entrepreneurship,Indeed,0
15524,0,7/11/21,Peru,Family History Research,Indeed,0
15525,0,7/11/21,Peru,Fundamentals of Medical Coding,Indeed,0
15526,0,7/11/21,Peru,Social Media Marketing,Indeed,0
15527,0,7/11/21,Peru,Computer Programming,Indeed,0
15549,0,7/11/21,Spain,Hospital Administration,Indeed,0
15550,0,7/11/21,Spain,Public Health,Indeed,0
15551,0,7/11/21,Spain,Accounting,Indeed,0
15552,0,7/11/21,Spain,Auto Service,Indeed,0
15553,0,7/11/21,Spain,Communication,Indeed,0
15554,0,7/11/21,Spain,Computer Support,Indeed,0
15555,0,7/11/21,Spain,Database,Indeed,0
15556,0,7/11/21,Spain,Tourism Management,Indeed,0
15557,0,7/11/21,Spain,Marriage Family,Indeed,0
15558,0,7/11/21,Spain,Project Management,Indeed,0
15559,0,7/11/21,Spain,TEFL,Indeed,0
15560,0,7/11/21,Spain,Web Development,Indeed,0
15561,0,7/11/21,Spain,Business Administration,Indeed,0
15562,0,7/11/21,Spain,Healthcare Administration,Indeed,0
15563,0,7/11/21,Spain,Administrative Assistant,Indeed,0
15564,0,7/11/21,Spain,Agribusiness Management,Indeed,0
15565,0,7/11/21,Spain,Commercial Fundamentals,Indeed,0
15566,0,7/11/21,Spain,Community Health,Indeed,0
15567,0,7/11/21,Spain,Construction Field,Indeed,0
15568,0,7/11/21,Spain,Entrepreneurship,Indeed,0
15569,0,7/11/21,Spain,Family History Research,Indeed,0
15570,0,7/11/21,Spain,Fundamentals of Medical Coding,Indeed,0
15571,0,7/11/21,Spain,Social Media Marketing,Indeed,0
15572,0,7/11/21,Spain,Computer Programming,Indeed,0
15594,0,7/11/21,Uruguay,Hospital Administration,Indeed,0
15595,0,7/11/21,Uruguay,Public Health,Indeed,0
15596,0,7/11/21,Uruguay,Accounting,Indeed,0
15597,0,7/11/21,Uruguay,Auto Service,Indeed,0
15598,0,7/11/21,Uruguay,Communication,Indeed,0
15599,0,7/11/21,Uruguay,Computer Support,Indeed,0
15600,0,7/11/21,Uruguay,Database,Indeed,0
15601,0,7/11/21,Uruguay,Tourism Management,Indeed,0
15602,0,7/11/21,Uruguay,Marriage Family,Indeed,0
15603,0,7/11/21,Uruguay,Project Management,Indeed,0
15604,0,7/11/21,Uruguay,TEFL,Indeed,0
15605,0,7/11/21,Uruguay,Web Development,Indeed,0
15606,0,7/11/21,Uruguay,Business Administration,Indeed,0
15607,0,7/11/21,Uruguay,Healthcare Administration,Indeed,0
15608,0,7/11/21,Uruguay,Administrative Assistant,Indeed,0
15609,0,7/11/21,Uruguay,Agribusiness Management,Indeed,0
15610,0,7/11/21,Uruguay,Commercial Fundamentals,Indeed,0
15611,0,7/11/21,Uruguay,Community Health,Indeed,0
15612,0,7/11/21,Uruguay,Construction Field,Indeed,0
15613,0,7/11/21,Uruguay,Entrepreneurship,Indeed,0
15614,0,7/11/21,Uruguay,Family History Research,Indeed,0
15615,0,7/11/21,Uruguay,Fundamentals of Medical Coding,Indeed,0
15616,0,7/11/21,Uruguay,Social Media Marketing,Indeed,0
15617,0,7/11/21,Uruguay,Computer Programming,Indeed,0
15639,0,7/11/21,Venezuela,Hospital Administration,Indeed,0
15640,0,7/11/21,Venezuela,Public Health,Indeed,0
15641,0,7/11/21,Venezuela,Accounting,Indeed,0
15642,0,7/11/21,Venezuela,Auto Service,Indeed,0
15643,0,7/11/21,Venezuela,Communication,Indeed,0
15644,0,7/11/21,Venezuela,Computer Support,Indeed,0
15645,0,7/11/21,Venezuela,Database,Indeed,0
15646,0,7/11/21,Venezuela,Tourism Management,Indeed,0
15647,0,7/11/21,Venezuela,Marriage Family,Indeed,0
15648,0,7/11/21,Venezuela,Project Management,Indeed,0
15649,0,7/11/21,Venezuela,TEFL,Indeed,0
15650,0,7/11/21,Venezuela,Web Development,Indeed,0
15651,0,7/11/21,Venezuela,Business Administration,Indeed,0
15652,0,7/11/21,Venezuela,Healthcare Administration,Indeed,0
15653,0,7/11/21,Venezuela,Administrative Assistant,Indeed,0
15654,0,7/11/21,Venezuela,Agribusiness Management,Indeed,0
15655,0,7/11/21,Venezuela,Commercial Fundamentals,Indeed,0
15656,0,7/11/21,Venezuela,Community Health,Indeed,0
15657,0,7/11/21,Venezuela,Construction Field,Indeed,0
15658,0,7/11/21,Venezuela,Entrepreneurship,Indeed,0
15659,0,7/11/21,Venezuela,Family History Research,Indeed,0
15660,0,7/11/21,Venezuela,Fundamentals of Medical Coding,Indeed,0
15661,0,7/11/21,Venezuela,Social Media Marketing,Indeed,0
15662,0,7/11/21,Venezuela,Computer Programming,Indeed,0
15684,0,7/11/21,Austria,Hospital Administration,Indeed,0
15685,0,7/11/21,Austria,Public Health,Indeed,0
15686,0,7/11/21,Austria,Accounting,Indeed,0
15687,0,7/11/21,Austria,Auto Service,Indeed,0
15688,0,7/11/21,Austria,Communication,Indeed,0
15689,0,7/11/21,Austria,Computer Support,Indeed,0
15690,0,7/11/21,Austria,Database,Indeed,0
15691,0,7/11/21,Austria,Tourism Management,Indeed,0
15692,0,7/11/21,Austria,Marriage Family,Indeed,0
15693,0,7/11/21,Austria,Project Management,Indeed,0
15694,0,7/11/21,Austria,TEFL,Indeed,0
15695,0,7/11/21,Austria,Web Development,Indeed,0
15696,0,7/11/21,Austria,Business Administration,Indeed,0
15697,0,7/11/21,Austria,Healthcare Administration,Indeed,0
15698,0,7/11/21,Austria,Administrative Assistant,Indeed,0
15699,0,7/11/21,Austria,Agribusiness Management,Indeed,0
15700,0,7/11/21,Austria,Commercial Fundamentals,Indeed,0
15701,0,7/11/21,Austria,Community Health,Indeed,0
15702,0,7/11/21,Austria,Construction Field,Indeed,0
15703,0,7/11/21,Austria,Entrepreneurship,Indeed,0
15704,0,7/11/21,Austria,Family History Research,Indeed,0
15705,0,7/11/21,Austria,Fundamentals of Medical Coding,Indeed,0
15706,0,7/11/21,Austria,Social Media Marketing,Indeed,0
15707,0,7/11/21,Austria,Computer Programming,Indeed,0
15729,0,7/11/21,German,Hospital Administration,Indeed,0
15730,0,7/11/21,German,Public Health,Indeed,0
15731,0,7/11/21,German,Accounting,Indeed,0
15732,0,7/11/21,German,Auto Service,Indeed,0
15733,0,7/11/21,German,Communication,Indeed,0
15734,0,7/11/21,German,Computer Support,Indeed,0
15735,0,7/11/21,German,Database,Indeed,0
15736,0,7/11/21,German,Tourism Management,Indeed,0
15737,0,7/11/21,German,Marriage Family,Indeed,0
15738,0,7/11/21,German,Project Management,Indeed,0
15739,0,7/11/21,German,TEFL,Indeed,0
15740,0,7/11/21,German,Web Development,Indeed,0
15741,0,7/11/21,German,Business Administration,Indeed,0
15742,0,7/11/21,German,Healthcare Administration,Indeed,0
15743,0,7/11/21,German,Administrative Assistant,Indeed,0
15744,0,7/11/21,German,Agribusiness Management,Indeed,0
15745,0,7/11/21,German,Commercial Fundamentals,Indeed,0
15746,0,7/11/21,German,Community Health,Indeed,0
15747,0,7/11/21,German,Construction Field,Indeed,0
15748,0,7/11/21,German,Entrepreneurship,Indeed,0
15749,0,7/11/21,German,Family History Research,Indeed,0
15750,0,7/11/21,German,Fundamentals of Medical Coding,Indeed,0
15751,0,7/11/21,German,Social Media Marketing,Indeed,0
15752,0,7/11/21,German,Computer Programming,Indeed,0
15774,0,7/11/21,Swizerland,Hospital Administration,Indeed,0
15775,0,7/11/21,Swizerland,Public Health,Indeed,0
15776,0,7/11/21,Swizerland,Accounting,Indeed,0
15777,0,7/11/21,Swizerland,Auto Service,Indeed,0
15778,0,7/11/21,Swizerland,Communication,Indeed,0
15779,0,7/11/21,Swizerland,Computer Support,Indeed,0
15780,0,7/11/21,Swizerland,Database,Indeed,0
15781,0,7/11/21,Swizerland,Tourism Management,Indeed,0
15782,0,7/11/21,Swizerland,Marriage Family,Indeed,0
15783,0,7/11/21,Swizerland,Project Management,Indeed,0
15784,0,7/11/21,Swizerland,TEFL,Indeed,0
15785,0,7/11/21,Swizerland,Web Development,Indeed,0
15786,0,7/11/21,Swizerland,Business Administration,Indeed,0
15787,0,7/11/21,Swizerland,Healthcare Administration,Indeed,0
15788,0,7/11/21,Swizerland,Administrative Assistant,Indeed,0
15789,0,7/11/21,Swizerland,Agribusiness Management,Indeed,0
15790,0,7/11/21,Swizerland,Commercial Fundamentals,Indeed,0
15791,0,7/11/21,Swizerland,Community Health,Indeed,0
15792,0,7/11/21,Swizerland,Construction Field,Indeed,0
15793,0,7/11/21,Swizerland,Entrepreneurship,Indeed,0
15794,0,7/11/21,Swizerland,Family History Research,Indeed,0
15795,0,7/11/21,Swizerland,Fundamentals of Medical Coding,Indeed,0
15796,0,7/11/21,Swizerland,Social Media Marketing,Indeed,0
15797,0,7/11/21,Swizerland,Computer Programming,Indeed,0
15819,0,7/11/21,Brazil,Hospital Administration,Indeed,0
15820,0,7/11/21,Brazil,Public Health,Indeed,0
15821,0,7/11/21,Brazil,Accounting,Indeed,0
15822,0,7/11/21,Brazil,Auto Service,Indeed,0
15823,0,7/11/21,Brazil,Communication,Indeed,0
15824,0,7/11/21,Brazil,Computer Support,Indeed,0
15825,0,7/11/21,Brazil,Database,Indeed,0
15826,0,7/11/21,Brazil,Tourism Management,Indeed,0
15827,0,7/11/21,Brazil,Marriage Family,Indeed,0
15828,0,7/11/21,Brazil,Project Management,Indeed,0
15829,0,7/11/21,Brazil,TEFL,Indeed,0
15830,0,7/11/21,Brazil,Web Development,Indeed,0
15831,0,7/11/21,Brazil,Business Administration,Indeed,0
15832,0,7/11/21,Brazil,Healthcare Administration,Indeed,0
15833,0,7/11/21,Brazil,Administrative Assistant,Indeed,0
15834,0,7/11/21,Brazil,Agribusiness Management,Indeed,0
15835,0,7/11/21,Brazil,Commercial Fundamentals,Indeed,0
15836,0,7/11/21,Brazil,Community Health,Indeed,0
15837,0,7/11/21,Brazil,Construction Field,Indeed,0
15838,0,7/11/21,Brazil,Entrepreneurship,Indeed,0
15839,0,7/11/21,Brazil,Family History Research,Indeed,0
15840,0,7/11/21,Brazil,Fundamentals of Medical Coding,Indeed,0
15841,0,7/11/21,Brazil,Social Media Marketing,Indeed,0
15842,0,7/11/21,Brazil,Computer Programming,Indeed,0
15864,0,7/11/21,Portugal,Hospital Administration,Indeed,0
15865,0,7/11/21,Portugal,Public Health,Indeed,0
15866,0,7/11/21,Portugal,Accounting,Indeed,0
15867,0,7/11/21,Portugal,Auto Service,Indeed,0
15868,0,7/11/21,Portugal,Communication,Indeed,0
15869,0,7/11/21,Portugal,Computer Support,Indeed,0
15870,0,7/11/21,Portugal,Database,Indeed,0
15871,0,7/11/21,Portugal,Tourism Management,Indeed,0
15872,0,7/11/21,Portugal,Marriage Family,Indeed,0
15873,0,7/11/21,Portugal,Project Management,Indeed,0
15874,0,7/11/21,Portugal,TEFL,Indeed,0
