,Raw,Posted_date,Country_name,certificate,Website,Total
43416,0,8/21/21,Oman,,Indeed,0
43417,0,8/21/21,Oman,,Indeed,0
43418,0,8/21/21,Oman,,Indeed,0
43419,0,8/21/21,Oman,,Indeed,0
43420,0,8/21/21,Oman,,Indeed,0
43421,0,8/21/21,Oman,,Indeed,0
43422,0,8/21/21,Oman,,Indeed,0
43423,0,8/21/21,Oman,,Indeed,0
43424,0,8/21/21,Oman,,Indeed,0
43425,"
                    Page 1 of 4 jobs",8/21/21,Oman,,Indeed,4 
43426,0,8/21/21,Oman,,Indeed,0
43427,"
                    Page 1 of 1 jobs",8/21/21,Oman,,Indeed,1
43428,0,8/21/21,Oman,,Indeed,0
43429,0,8/21/21,Oman,,Indeed,0
43430,0,8/21/21,Bahrain,Hospital Administration,Indeed,0
43431,0,8/21/21,Bahrain,Public Health,Indeed,0
43432,0,8/21/21,Bahrain,Accounting,Indeed,0
43433,0,8/21/21,Bahrain,Auto Service,Indeed,0
43434,0,8/21/21,Bahrain,Communication,Indeed,0
43435,0,8/21/21,Bahrain,Computer Support,Indeed,0
43436,0,8/21/21,Bahrain,Database,Indeed,0
43437,0,8/21/21,Bahrain,Tourism Management,Indeed,0
43438,0,8/21/21,Bahrain,Marriage Family,Indeed,0
43439,0,8/21/21,Bahrain,Project Management,Indeed,0
43440,"
                    Page 1 of 1 jobs",8/21/21,Bahrain,TEFL,Indeed,1
43441,0,8/21/21,Bahrain,Web Development,Indeed,0
43442,0,8/21/21,Bahrain,Business Administration,Indeed,0
43443,0,8/21/21,Bahrain,Healthcare Administration,Indeed,0
43444,"
                    Page 1 of 28 jobs",8/21/21,Bahrain,Administrative Assistant,Indeed,28 
43445,0,8/21/21,Bahrain,Agribusiness Management,Indeed,0
43446,"
                    Page 1 of 5 jobs",8/21/21,Bahrain,Commercial Fundamentals,Indeed,5 
43447,0,8/21/21,Bahrain,Community Health,Indeed,0
43448,0,8/21/21,Bahrain,Construction Field,Indeed,0
43449,0,8/21/21,Bahrain,Entrepreneurship,Indeed,0
43450,0,8/21/21,Bahrain,Family History Research,Indeed,0
43451,0,8/21/21,Bahrain,Fundamentals of Medical Coding,Indeed,0
43452,"
                    Page 1 of 5 jobs",8/21/21,Bahrain,Social Media Marketing,Indeed,5 
43453,0,8/21/21,Bahrain,Computer Programming,Indeed,0
43454,0,8/21/21,Bahrain,Epidemiology,Indeed,0
43455,0,8/21/21,Bahrain,Data Analytics,Indeed,0
43456,0,8/21/21,Bahrain,,Indeed,0
43457,"
                    Page 1 of 10 jobs",8/21/21,Bahrain,,Indeed,10 
43458,0,8/21/21,Bahrain,,Indeed,0
43459,"
                    Page 1 of 5 jobs",8/21/21,Bahrain,,Indeed,5 
43460,"
                    Page 1 of 17 jobs",8/21/21,Bahrain,,Indeed,17 
43461,"
                    Page 1 of 19 jobs",8/21/21,Bahrain,,Indeed,19 
43462,0,8/21/21,Bahrain,,Indeed,0
43463,0,8/21/21,Bahrain,,Indeed,0
43464,0,8/21/21,Bahrain,,Indeed,0
43465,0,8/21/21,Bahrain,,Indeed,0
43466,0,8/21/21,Bahrain,,Indeed,0
43467,0,8/21/21,Bahrain,,Indeed,0
43468,0,8/21/21,Bahrain,,Indeed,0
43469,0,8/21/21,Bahrain,,Indeed,0
43470,"
                    Page 1 of 17 jobs",8/21/21,Bahrain,,Indeed,17 
43471,0,8/21/21,Bahrain,,Indeed,0
43472,"
                    Page 1 of 2 jobs",8/21/21,Bahrain,,Indeed,2 
43473,0,8/21/21,Bahrain,,Indeed,0
43474,0,8/21/21,Bahrain,,Indeed,0
43475,"
                    Página 1 de 41 empleos",8/21/21,Argentina,Hospital Administration,Indeed,41 
43476,0,8/21/21,Argentina,Public Health,Indeed,0
43477,0,8/21/21,Argentina,Accounting,Indeed,0
43478,"
                    Página 1 de 21 empleos",8/21/21,Argentina,Auto Service,Indeed,21 
43479,"
                    Página 1 de 1 empleos",8/21/21,Argentina,Communication,Indeed,1
43480,"
                    Página 1 de 8 empleos",8/21/21,Argentina,Computer Support,Indeed,8 
43481,0,8/21/21,Argentina,Database,Indeed,0
43482,0,8/21/21,Argentina,Tourism Management,Indeed,0
43483,0,8/21/21,Argentina,Marriage Family,Indeed,0
43484,"
                    Página 1 de 3 empleos",8/21/21,Argentina,Project Management,Indeed,3 
43485,0,8/21/21,Argentina,TEFL,Indeed,0
43486,"
                    Página 1 de 2 empleos",8/21/21,Argentina,Web Development,Indeed,2 
43487,0,8/21/21,Argentina,Business Administration,Indeed,0
43488,0,8/21/21,Argentina,Healthcare Administration,Indeed,0
43489,"
                    Página 1 de 118 empleos",8/21/21,Argentina,Administrative Assistant,Indeed,118 
43490,0,8/21/21,Argentina,Agribusiness Management,Indeed,0
43491,0,8/21/21,Argentina,Commercial Fundamentals,Indeed,0
43492,"
                    Página 1 de 1 empleos",8/21/21,Argentina,Community Health,Indeed,1
43493,0,8/21/21,Argentina,Construction Field,Indeed,0
43494,"
                    Página 1 de 2 empleos",8/21/21,Argentina,Entrepreneurship,Indeed,2 
43495,"
                    Página 1 de 21 empleos",8/21/21,Argentina,Family History Research,Indeed,21 
43496,"
                    Página 1 de 2 empleos",8/21/21,Argentina,Fundamentals of Medical Coding,Indeed,2 
43497,"
                    Página 1 de 9 empleos",8/21/21,Argentina,Social Media Marketing,Indeed,9 
43498,0,8/21/21,Argentina,Computer Programming,Indeed,0
43499,0,8/21/21,Argentina,Epidemiology,Indeed,0
43500,0,8/21/21,Argentina,Data Analytics,Indeed,0
43501,0,8/21/21,Argentina,,Indeed,0
43502,"
                    Página 1 de 151 empleos",8/21/21,Argentina,,Indeed,151 
43503,0,8/21/21,Argentina,,Indeed,0
43504,0,8/21/21,Argentina,,Indeed,0
43505,"
                    Página 1 de 81 empleos",8/21/21,Argentina,,Indeed,81 
43506,"
                    Página 1 de 491 empleos",8/21/21,Argentina,,Indeed,491 
43507,0,8/21/21,Argentina,,Indeed,0
43508,"
                    Página 1 de 1 empleos",8/21/21,Argentina,,Indeed,1
43509,"
                    Página 1 de 1 empleos",8/21/21,Argentina,,Indeed,1
43510,0,8/21/21,Argentina,,Indeed,0
43511,0,8/21/21,Argentina,,Indeed,0
43512,"
                    Página 1 de 1 empleos",8/21/21,Argentina,,Indeed,1
43513,0,8/21/21,Argentina,,Indeed,0
43514,0,8/21/21,Argentina,,Indeed,0
43515,"
                    Página 1 de 92 empleos",8/21/21,Argentina,,Indeed,92 
43516,0,8/21/21,Argentina,,Indeed,0
43517,"
                    Página 1 de 12 empleos",8/21/21,Argentina,,Indeed,12 
43518,"
                    Página 1 de 3 empleos",8/21/21,Argentina,,Indeed,3 
43519,0,8/21/21,Argentina,,Indeed,0
43520,"
                    Página 1 de 281 empleos",8/21/21,Chile,Hospital Administration,Indeed,281 
43521,0,8/21/21,Chile,Public Health,Indeed,0
43522,"
                    Página 1 de 2 empleos",8/21/21,Chile,Accounting,Indeed,2 
43523,"
                    Página 1 de 67 empleos",8/21/21,Chile,Auto Service,Indeed,67 
43524,0,8/21/21,Chile,Communication,Indeed,0
43525,"
                    Página 1 de 1 empleos",8/21/21,Chile,Computer Support,Indeed,1
43526,0,8/21/21,Chile,Database,Indeed,0
43527,0,8/21/21,Chile,Tourism Management,Indeed,0
43528,0,8/21/21,Chile,Marriage Family,Indeed,0
43529,"
                    Página 1 de 3 empleos",8/21/21,Chile,Project Management,Indeed,3 
43530,0,8/21/21,Chile,TEFL,Indeed,0
43531,"
                    Página 1 de 1 empleos",8/21/21,Chile,Web Development,Indeed,1
43532,0,8/21/21,Chile,Business Administration,Indeed,0
43533,0,8/21/21,Chile,Healthcare Administration,Indeed,0
43534,"
                    Página 1 de 72 empleos",8/21/21,Chile,Administrative Assistant,Indeed,72 
43535,"
                    Página 1 de 1 empleos",8/21/21,Chile,Agribusiness Management,Indeed,1
43536,"
                    Página 1 de 1 empleos",8/21/21,Chile,Commercial Fundamentals,Indeed,1
43537,0,8/21/21,Chile,Community Health,Indeed,0
43538,0,8/21/21,Chile,Construction Field,Indeed,0
43539,0,8/21/21,Chile,Entrepreneurship,Indeed,0
43540,"
                    Página 1 de 17 empleos",8/21/21,Chile,Family History Research,Indeed,17 
43541,"
                    Página 1 de 90 empleos",8/21/21,Chile,Fundamentals of Medical Coding,Indeed,90 
43542,"
                    Página 1 de 14 empleos",8/21/21,Chile,Social Media Marketing,Indeed,14 
43543,"
                    Página 1 de 3 empleos",8/21/21,Chile,Computer Programming,Indeed,3 
43544,0,8/21/21,Chile,Epidemiology,Indeed,0
43545,0,8/21/21,Chile,Data Analytics,Indeed,0
43546,0,8/21/21,Chile,,Indeed,0
43547,"
                    Página 1 de 794 empleos",8/21/21,Chile,,Indeed,794 
43548,0,8/21/21,Chile,,Indeed,0
43549,"
                    Página 1 de 1 empleos",8/21/21,Chile,,Indeed,1
43550,"
                    Página 1 de 34 empleos",8/21/21,Chile,,Indeed,34 
43551,"
                    Página 1 de 4.083 empleos",8/21/21,Chile,,Indeed,083 
43552,"
                    Página 1 de 6 empleos",8/21/21,Chile,,Indeed,6 
43553,0,8/21/21,Chile,,Indeed,0
43554,"
                    Página 1 de 5 empleos",8/21/21,Chile,,Indeed,5 
43555,0,8/21/21,Chile,,Indeed,0
43556,"
                    Página 1 de 1 empleos",8/21/21,Chile,,Indeed,1
43557,0,8/21/21,Chile,,Indeed,0
43558,0,8/21/21,Chile,,Indeed,0
43559,0,8/21/21,Chile,,Indeed,0
43560,"
                    Página 1 de 57 empleos",8/21/21,Chile,,Indeed,57 
43561,0,8/21/21,Chile,,Indeed,0
43562,"
                    Página 1 de 7 empleos",8/21/21,Chile,,Indeed,7 
43563,"
                    Página 1 de 11 empleos",8/21/21,Chile,,Indeed,11 
43564,"
                    Página 1 de 1 empleos",8/21/21,Chile,,Indeed,1
43565,"
                    Página 1 de 110 empleos",8/21/21,Columbia,Hospital Administration,Indeed,110 
43566,"
                    Página 1 de 6 empleos",8/21/21,Columbia,Public Health,Indeed,6 
43567,"
                    Página 1 de 1 empleos",8/21/21,Columbia,Accounting,Indeed,1
43568,"
                    Página 1 de 29 empleos",8/21/21,Columbia,Auto Service,Indeed,29 
43569,0,8/21/21,Columbia,Communication,Indeed,0
43570,"
                    Página 1 de 4 empleos",8/21/21,Columbia,Computer Support,Indeed,4 
43571,0,8/21/21,Columbia,Database,Indeed,0
43572,0,8/21/21,Columbia,Tourism Management,Indeed,0
43573,0,8/21/21,Columbia,Marriage Family,Indeed,0
43574,0,8/21/21,Columbia,Project Management,Indeed,0
43575,0,8/21/21,Columbia,TEFL,Indeed,0
43576,0,8/21/21,Columbia,Web Development,Indeed,0
43577,0,8/21/21,Columbia,Business Administration,Indeed,0
43578,0,8/21/21,Columbia,Healthcare Administration,Indeed,0
43579,"
                    Página 1 de 91 empleos",8/21/21,Columbia,Administrative Assistant,Indeed,91 
43580,"
                    Página 1 de 4 empleos",8/21/21,Columbia,Agribusiness Management,Indeed,4 
43581,0,8/21/21,Columbia,Commercial Fundamentals,Indeed,0
43582,0,8/21/21,Columbia,Community Health,Indeed,0
43583,0,8/21/21,Columbia,Construction Field,Indeed,0
43584,0,8/21/21,Columbia,Entrepreneurship,Indeed,0
43585,"
                    Página 1 de 2 empleos",8/21/21,Columbia,Family History Research,Indeed,2 
43586,0,8/21/21,Columbia,Fundamentals of Medical Coding,Indeed,0
43587,"
                    Página 1 de 20 empleos",8/21/21,Columbia,Social Media Marketing,Indeed,20 
43588,0,8/21/21,Columbia,Computer Programming,Indeed,0
43589,0,8/21/21,Columbia,Epidemiology,Indeed,0
43590,0,8/21/21,Columbia,Data Analytics,Indeed,0
43591,0,8/21/21,Columbia,,Indeed,0
43592,"
                    Página 1 de 781 empleos",8/21/21,Columbia,,Indeed,781 
43593,0,8/21/21,Columbia,,Indeed,0
43594,0,8/21/21,Columbia,,Indeed,0
43595,"
                    Página 1 de 67 empleos",8/21/21,Columbia,,Indeed,67 
43596,"
                    Página 1 de 1.409 empleos",8/21/21,Columbia,,Indeed,409 
43597,0,8/21/21,Columbia,,Indeed,0
43598,0,8/21/21,Columbia,,Indeed,0
43599,"
                    Página 1 de 2 empleos",8/21/21,Columbia,,Indeed,2 
43600,0,8/21/21,Columbia,,Indeed,0
43601,0,8/21/21,Columbia,,Indeed,0
43602,0,8/21/21,Columbia,,Indeed,0
43603,0,8/21/21,Columbia,,Indeed,0
43604,0,8/21/21,Columbia,,Indeed,0
43605,"
                    Página 1 de 59 empleos",8/21/21,Columbia,,Indeed,59 
43606,0,8/21/21,Columbia,,Indeed,0
43607,"
                    Página 1 de 7 empleos",8/21/21,Columbia,,Indeed,7 
43608,"
                    Página 1 de 8 empleos",8/21/21,Columbia,,Indeed,8 
43609,0,8/21/21,Columbia,,Indeed,0
43610,"
                    Página 1 de 5 empleos",8/21/21,Costa Rica,Hospital Administration,Indeed,5 
43611,"
                    Página 1 de 1 empleos",8/21/21,Costa Rica,Public Health,Indeed,1
43612,0,8/21/21,Costa Rica,Accounting,Indeed,0
43613,"
                    Página 1 de 8 empleos",8/21/21,Costa Rica,Auto Service,Indeed,8 
43614,0,8/21/21,Costa Rica,Communication,Indeed,0
43615,"
                    Página 1 de 4 empleos",8/21/21,Costa Rica,Computer Support,Indeed,4 
43616,0,8/21/21,Costa Rica,Database,Indeed,0
43617,0,8/21/21,Costa Rica,Tourism Management,Indeed,0
43618,0,8/21/21,Costa Rica,Marriage Family,Indeed,0
43619,0,8/21/21,Costa Rica,Project Management,Indeed,0
43620,0,8/21/21,Costa Rica,TEFL,Indeed,0
43621,"
                    Página 1 de 1 empleos",8/21/21,Costa Rica,Web Development,Indeed,1
43622,0,8/21/21,Costa Rica,Business Administration,Indeed,0
43623,0,8/21/21,Costa Rica,Healthcare Administration,Indeed,0
43624,"
                    Página 1 de 98 empleos",8/21/21,Costa Rica,Administrative Assistant,Indeed,98 
43625,0,8/21/21,Costa Rica,Agribusiness Management,Indeed,0
43626,0,8/21/21,Costa Rica,Commercial Fundamentals,Indeed,0
43627,0,8/21/21,Costa Rica,Community Health,Indeed,0
43628,0,8/21/21,Costa Rica,Construction Field,Indeed,0
43629,0,8/21/21,Costa Rica,Entrepreneurship,Indeed,0
43630,"
                    Página 1 de 5 empleos",8/21/21,Costa Rica,Family History Research,Indeed,5 
43631,0,8/21/21,Costa Rica,Fundamentals of Medical Coding,Indeed,0
43632,"
                    Página 1 de 6 empleos",8/21/21,Costa Rica,Social Media Marketing,Indeed,6 
43633,"
                    Página 1 de 5 empleos",8/21/21,Costa Rica,Computer Programming,Indeed,5 
43634,0,8/21/21,Costa Rica,Epidemiology,Indeed,0
43635,0,8/21/21,Costa Rica,Data Analytics,Indeed,0
43636,0,8/21/21,Costa Rica,,Indeed,0
43637,"
                    Página 1 de 20 empleos",8/21/21,Costa Rica,,Indeed,20 
43638,0,8/21/21,Costa Rica,,Indeed,0
43639,0,8/21/21,Costa Rica,,Indeed,0
43640,"
                    Página 1 de 58 empleos",8/21/21,Costa Rica,,Indeed,58 
43641,"
                    Página 1 de 87 empleos",8/21/21,Costa Rica,,Indeed,87 
43642,0,8/21/21,Costa Rica,,Indeed,0
43643,0,8/21/21,Costa Rica,,Indeed,0
43644,0,8/21/21,Costa Rica,,Indeed,0
43645,0,8/21/21,Costa Rica,,Indeed,0
43646,0,8/21/21,Costa Rica,,Indeed,0
43647,0,8/21/21,Costa Rica,,Indeed,0
43648,0,8/21/21,Costa Rica,,Indeed,0
43649,0,8/21/21,Costa Rica,,Indeed,0
43650,"
                    Página 1 de 73 empleos",8/21/21,Costa Rica,,Indeed,73 
43651,0,8/21/21,Costa Rica,,Indeed,0
43652,"
                    Página 1 de 15 empleos",8/21/21,Costa Rica,,Indeed,15 
43653,"
                    Página 1 de 3 empleos",8/21/21,Costa Rica,,Indeed,3 
43654,0,8/21/21,Costa Rica,,Indeed,0
43655,"
                    Página 1 de 18 empleos",8/21/21,Ecuador,Hospital Administration,Indeed,18 
43656,0,8/21/21,Ecuador,Public Health,Indeed,0
43657,0,8/21/21,Ecuador,Accounting,Indeed,0
43658,"
                    Página 1 de 7 empleos",8/21/21,Ecuador,Auto Service,Indeed,7 
43659,0,8/21/21,Ecuador,Communication,Indeed,0
43660,"
                    Página 1 de 2 empleos",8/21/21,Ecuador,Computer Support,Indeed,2 
43661,0,8/21/21,Ecuador,Database,Indeed,0
43662,0,8/21/21,Ecuador,Tourism Management,Indeed,0
43663,0,8/21/21,Ecuador,Marriage Family,Indeed,0
43664,0,8/21/21,Ecuador,Project Management,Indeed,0
43665,0,8/21/21,Ecuador,TEFL,Indeed,0
43666,0,8/21/21,Ecuador,Web Development,Indeed,0
43667,0,8/21/21,Ecuador,Business Administration,Indeed,0
43668,0,8/21/21,Ecuador,Healthcare Administration,Indeed,0
43669,"
                    Página 1 de 35 empleos",8/21/21,Ecuador,Administrative Assistant,Indeed,35 
43670,0,8/21/21,Ecuador,Agribusiness Management,Indeed,0
43671,0,8/21/21,Ecuador,Commercial Fundamentals,Indeed,0
43672,0,8/21/21,Ecuador,Community Health,Indeed,0
43673,0,8/21/21,Ecuador,Construction Field,Indeed,0
43674,0,8/21/21,Ecuador,Entrepreneurship,Indeed,0
43675,0,8/21/21,Ecuador,Family History Research,Indeed,0
43676,0,8/21/21,Ecuador,Fundamentals of Medical Coding,Indeed,0
43677,"
                    Página 1 de 16 empleos",8/21/21,Ecuador,Social Media Marketing,Indeed,16 
43678,0,8/21/21,Ecuador,Computer Programming,Indeed,0
43679,"
                    Página 1 de 3 empleos",8/21/21,Ecuador,Epidemiology,Indeed,3 
43680,0,8/21/21,Ecuador,Data Analytics,Indeed,0
43681,0,8/21/21,Ecuador,,Indeed,0
43682,"
                    Página 1 de 41 empleos",8/21/21,Ecuador,,Indeed,41 
43683,0,8/21/21,Ecuador,,Indeed,0
43684,0,8/21/21,Ecuador,,Indeed,0
43685,"
                    Página 1 de 30 empleos",8/21/21,Ecuador,,Indeed,30 
43686,"
                    Página 1 de 223 empleos",8/21/21,Ecuador,,Indeed,223 
43687,0,8/21/21,Ecuador,,Indeed,0
43688,0,8/21/21,Ecuador,,Indeed,0
43689,0,8/21/21,Ecuador,,Indeed,0
43690,0,8/21/21,Ecuador,,Indeed,0
43691,0,8/21/21,Ecuador,,Indeed,0
43692,0,8/21/21,Ecuador,,Indeed,0
43693,0,8/21/21,Ecuador,,Indeed,0
43694,0,8/21/21,Ecuador,,Indeed,0
43695,"
                    Página 1 de 29 empleos",8/21/21,Ecuador,,Indeed,29 
43696,0,8/21/21,Ecuador,,Indeed,0
43697,"
                    Página 1 de 2 empleos",8/21/21,Ecuador,,Indeed,2 
43698,"
                    Página 1 de 1 empleos",8/21/21,Ecuador,,Indeed,1
43699,0,8/21/21,Ecuador,,Indeed,0
43700,"
                    Página 1 de 985 empleos",8/21/21,Mexico,Hospital Administration,Indeed,985 
43701,"
                    Página 1 de 5 empleos",8/21/21,Mexico,Public Health,Indeed,5 
43702,"
                    Página 1 de 9 empleos",8/21/21,Mexico,Accounting,Indeed,9 
43703,"
                    Página 1 de 1338 empleos",8/21/21,Mexico,Auto Service,Indeed,1338 
43704,0,8/21/21,Mexico,Communication,Indeed,0
43705,"
                    Página 1 de 19 empleos",8/21/21,Mexico,Computer Support,Indeed,19 
43706,0,8/21/21,Mexico,Database,Indeed,0
43707,0,8/21/21,Mexico,Tourism Management,Indeed,0
43708,"
                    Página 1 de 2 empleos",8/21/21,Mexico,Marriage Family,Indeed,2 
43709,"
                    Página 1 de 2 empleos",8/21/21,Mexico,Project Management,Indeed,2 
43710,0,8/21/21,Mexico,TEFL,Indeed,0
43711,0,8/21/21,Mexico,Web Development,Indeed,0
43712,0,8/21/21,Mexico,Business Administration,Indeed,0
43713,0,8/21/21,Mexico,Healthcare Administration,Indeed,0
43714,"
                    Página 1 de 675 empleos",8/21/21,Mexico,Administrative Assistant,Indeed,675 
43715,"
                    Página 1 de 4 empleos",8/21/21,Mexico,Agribusiness Management,Indeed,4 
43716,"
                    Página 1 de 3 empleos",8/21/21,Mexico,Commercial Fundamentals,Indeed,3 
43717,"
                    Página 1 de 4 empleos",8/21/21,Mexico,Community Health,Indeed,4 
